smiles,base_material,dielectric_constant,tg_celsius,density_g_cm3,thickness_nm,applied_voltage,temp_c
CC(=O)CC(C)CC(C)O,PP,2.2044211278059507,-5.2764846706001265,0.897001752251063,4614.917700346852,236.16325269565212,25
CCC(=O)c1ccc(cc1)C(=O)OCCOO,PET,3.3750488798605014,79.17603936787779,1.423298497096687,4575.118233898828,323.0768740040196,300
FC(F)(F)CC(C)CC(C)C(F)(F)F,PP,2.163831298921614,-7.738198716160989,0.8961099430154907,3469.7808550817545,303.8507247908353,300
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,2.994019966299744,101.29123679720189,1.141848615716258,2751.332252228849,183.22488401991302,300
NCC(F)(F)CC(F)(F)Br,PVDF,12.00230622732753,-35.49262412181713,1.8051312144603142,2590.711642368664,178.46982477294182,100
ClCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.577762662900734,98.32498857234458,1.0380673764633817,1868.5346399496423,406.67037390928573,200
FC(F)(F)CC(C)CC(C)C(=O)O,PP,2.2062827623194488,-8.400042811988488,0.8802480281137929,4763.910198496966,189.5043893927028,200
BrC(=O)c1ccc(cc1)C(=O)OCCOS,PET,3.3358226733144134,75.31348753269452,1.4106533247646205,4533.710222966546,197.5281663628386,200
CC(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.368936689488411,76.31035273972937,1.3838361382950286,4613.03721055333,402.61942656763546,200
ClCC(C)CC(C)CC,PP,2.2277380762772907,-6.734202052598967,0.9096888555795528,3868.613433998971,147.6792453965701,200
NCC(C)CC(C)Cl,PP,2.1963527102724347,-9.356073196408214,0.9482144296317845,3232.4514372233243,218.23989897638967,300
CCC(C)CC(C)O,PP,2.251684447436951,-5.165829240070623,0.8919272387900805,2815.623733484889,16.110240191194485,25
CC(=O)C(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.338384295120483,70.16826137012448,1.357098348141573,3998.2672907943256,455.88878219338807,100
OCC(Cl)CC(Cl)C#N,PVC,3.5362682125735017,78.62185906546924,1.3546295161581374,535.3911045324226,414.44251273231407,200
BrCCCCCC(=O)NC#N,Nylon-6,3.429937844895626,45.83449679219413,1.15558820518629,3128.3568151043546,46.28091685928666,25
BrC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.378730452431425,73.80258917062822,1.4164329579821933,642.044977631162,180.14284221255826,300
ClCCCCCC(=O)NCCC,Nylon-6,3.415256302678567,51.25802462029918,1.121500372054766,1739.1954982853313,59.492435749615986,100
CC(F)(F)C(F)(F)O,PTFE,2.154405031979452,119.75699602736256,2.151817648316896,4785.067468054608,201.8792066260409,300
CCC(F)(F)C(F)(F)S,PTFE,2.025989210520086,115.18250862760792,2.1809672275631913,4845.5139060343245,241.0275144008352,25
CCC(Cl)CC(Cl)O,PVC,3.4390991654793175,79.10048786914994,1.397941707480589,4378.164880172063,324.70368509831684,200
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOO,PET,3.393782496704457,79.59865357497229,1.4120735786424978,3207.915036767683,377.17267415466284,25
CCCCC(c1ccccc1)CC(c1ccccc1)S,Polystyrene,2.5400605914287433,102.94243992859329,1.0325191313427764,2462.2394857978634,92.48743864832718,200
BrCC(Cl)CC(Cl)C#N,PVC,3.4446488288970114,81.96517313299113,1.4351768315592097,3216.6420762181383,183.5378736874822,300
OCC(F)(F)CC(F)(F)C(=O)O,PVDF,12.073951210633473,-36.90387130292074,1.8018892085241456,3098.257665582394,491.876906792122,25
CC(F)(F)C(F)(F)S,PTFE,2.108942583644217,115.64649543033366,2.185937788818645,4228.126656701888,139.36664971053835,300
SCC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,2.9295506890144214,103.53406976453091,1.1684794634995708,2702.4345466628597,394.8675709437436,300
COC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.354824621538058,79.15464335643432,1.343650424202419,3445.0878089656153,107.20029137048003,300
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,3.040131184100471,100.07014438003102,1.148356154715941,3875.680306363558,207.87890059039805,300
CCCCCCCCCl,PE,2.121715148227089,-118.27759906960188,0.8981233783839009,3467.401856113558,366.2273610005725,300
SCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,12.001668832539078,-32.676808844846484,1.8005449331234578,1563.2040977524866,148.81986120154454,300
SC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.3559214242619264,72.11496524059113,1.3865922576236533,4624.00746165925,328.13687845008883,300
SOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC,Polycarbonate,2.829432776537189,146.7735462911511,1.189576680990577,1804.5798269696409,25.38189376074982,25
c1ccccc1CC(Cl)CC(Cl)C(=O)O,PVC,3.406213920013968,78.91837709910052,1.3700183430584858,3560.157209335511,98.84751479526766,200
CC(=O)CCCCCO,PE,2.270226219952387,-123.4478700755891,0.9434621091935163,1368.6867089100683,142.67178814572213,25
c1ccccc1CC(Cl)CC(Cl)S,PVC,3.407795875507464,79.94600223974453,1.3623938054440876,1573.0989967208416,376.08432761683144,100
ClCC(C)CC(C)Br,PP,2.1845600665093587,-8.803314740301385,0.9432900782413254,4913.695154898654,44.12391192978337,300
CCCCCCCBr,PE,2.229969320310964,-124.1555567886011,0.911580740217061,687.2637823785161,252.05550142981429,25
CCC(Cl)CC(Cl)C#N,PVC,3.504787043598051,80.97774862318022,1.377503755968967,3535.1214584232316,352.2953538362128,100
NCC(c1ccccc1)CC(c1ccccc1)Br,Polystyrene,2.498694301661277,98.55519018635246,1.027487707662502,4910.056902252316,133.602884905625,25
SC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.205387153081756,75.53373371724689,1.428671197903128,4908.980907705737,175.26375642174023,300
CCCC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.5849300439316925,99.80559890798918,1.0259798245626306,1586.7032286416309,139.88787140173625,25
FC(F)(F)C(F)(F)C(F)(F)C(=O)O,PTFE,2.1304975961287966,111.09457127542794,2.2009272075186685,3630.277110403164,42.030796397414136,300
CCC(C)CC(C)N,PP,2.250493823666764,-8.242362423144586,0.8679617601695153,2517.629723711429,401.05941443348917,200
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOOC,PET,3.2029951211873184,78.61242044401831,1.3919970680616425,3851.1102621926575,252.02134201718215,200
ClCC(c1ccccc1)CC(c1ccccc1)O,Polystyrene,2.558615886539004,102.5693633594256,1.0998255951215297,2653.3060742362277,405.39225913175875,200
c1ccccc1CCCCCC(=O)NO,Nylon-6,3.423265420056926,42.025786104865865,1.1396921532251445,4771.54459455962,290.584717090466,100
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.940632554642161,146.92716122122778,1.2169474243503475,2822.663036894908,483.74471579897045,25
SCCCCCC#N,PE,2.159876658302965,-122.58627938373337,0.9022492347168666,1199.487038375401,438.41403899249565,200
c1ccccc1CCCCCC(=O)NN,Nylon-6,3.5903533616947887,44.75461847864991,1.1651852442662198,2788.2392653910115,161.17204848085166,100
SCC(Cl)CC(Cl)C(F)(F)F,PVC,3.59734238248964,79.58376291161512,1.359278545412674,3029.041286207905,72.01625814074055,200
BrC(F)(F)C(F)(F)O,PTFE,2.1470160888523737,117.11717119921796,2.2358434485073184,1327.0643143524874,10.404062248995835,25
c1ccccc1CC(F)(F)CC(F)(F)C(=O)O,PVDF,12.035890166659188,-37.59526445904762,1.7719810561055787,1450.4944749708427,73.0083694713496,300
OC(F)(F)C(F)(F)S,PTFE,2.0786500268801333,117.42332654853946,2.1974242581425387,3068.2877275411083,163.93589515838775,25
BrCC(Cl)CC(Cl)N,PVC,3.5508304676068936,83.45991908001304,1.3847654747744815,775.5515681759052,336.2060739706625,100
ClCC(F)(F)CC(F)(F)N,PVDF,12.022004901688982,-38.708636683017964,1.8116357072575828,3726.7563489824506,381.5667762971822,300
NCC(Cl)CC(Cl)C(=O)O,PVC,3.584859682602894,78.9638514749074,1.4460100629663115,1493.0829352809737,61.760566671362824,200
NCCCCCC(=O)NBr,Nylon-6,3.555868330196044,46.25992098573692,1.1135771172973958,1731.5992353136307,32.189760294901916,25
CCCCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.404262781086988,101.56256008117134,1.0613427904093302,4569.398164484784,243.6584796516707,200
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,2.965628703206959,100.86484196245385,1.1934183215395182,4387.212276186898,30.16506802567615,100
CCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.0653095722979096,100.7369583213834,1.1310753717600024,1053.3684768442367,86.44409043547977,100
CC(=O)C(F)(F)C(F)(F)C(F)(F)F,PTFE,2.077082846288284,118.35862971269293,2.15751394079322,3829.23992317327,494.3392327776457,300
ClCC(C)CC(C)C(=O)O,PP,2.1912904389028545,-12.597737238509968,0.914481919435929,1801.9406124605055,136.32612075415366,100
CCCCCCC(=O)NO,Nylon-6,3.4425480819683196,49.954097333518924,1.147358386636644,4807.729193417034,358.7674611687395,300
BrCC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.5789818563831135,96.35370459787843,1.0324764596686584,1365.3519257723196,219.29711860131715,100
CC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.3767407040141464,71.3646131252664,1.3664843157159958,926.2726207990906,284.85551834782956,100
c1ccccc1CCCCCO,PE,2.2580076443276456,-122.66008057268188,0.9664089974659666,3165.789526213167,13.869806026630062,25
NC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.3304357210582727,73.9777472114235,1.410182503654938,4717.900867870958,478.9498223289627,25
CC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.301593168689992,74.72056335964008,1.3648196218154862,3377.331456312201,264.8251265242644,100
ClCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.4776273370229926,95.56618883875265,1.0408877285687401,3975.26937763392,106.54393727853785,25
CCCC(F)(F)CC(F)(F)C#N,PVDF,12.018432865818495,-33.52277122134423,1.7910791568680189,575.0243072975285,95.48679628749662,200
c1ccccc1Oc1ccc(cc1)C(C)(C)c2ccc(cc2)ON,Polycarbonate,2.8452391799909056,142.8880106681578,1.163647016454269,4633.634520811091,34.66946465586958,100
BrCCCCCC(=O)NCCC,Nylon-6,3.4025578528045974,51.99477614028794,1.1232114441165628,2660.9996662753542,394.54130234469926,25
BrCC(C)CC(C)O,PP,2.2998118869470052,-8.615900489683339,0.9248591412464724,1634.7525748166747,325.1144768968484,25
CCCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OO,Polycarbonate,2.826133776599692,147.39047706200157,1.1906359638564639,1168.187326405709,122.70018447626416,25
CC(=O)CC(C)CC(C)Br,PP,2.111054081900246,-11.426303764979458,0.876480717732158,3247.1828030380484,110.64124585947927,300
CCCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.428410619328621,99.3138646981705,1.0523333239272195,2472.0551473503638,428.9154616022191,300
CC(=O)CC(Cl)CC(Cl)Br,PVC,3.4953188473181545,82.4458627127873,1.3634328545818892,2508.579478553136,174.4132167657014,25
c1ccccc1CC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.97786680111833,-37.52932412719281,1.8159178478696898,1837.9828674793944,112.99435917800169,100
CCC(C)CC(C)CC,PP,2.245036664170174,-7.919087643164121,0.9238580386457382,1927.1892700849044,446.1095339876708,25
CCCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OS,Polycarbonate,2.9301026804265504,143.22536421938858,1.2406313190332792,1844.255862384943,145.00031133287618,300
CCCC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.3475095765046956,72.19443148693291,1.3957166496521782,1095.1489332664596,105.09129524755014,300
BrOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.853684243592257,143.89545958199747,1.1586639192295316,4273.834925141837,284.75710529962436,300
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)N,PMMA,3.006355768656922,102.04365693749197,1.2026228696985064,1386.3490518176468,152.71900069002731,25
c1ccccc1CC(Cl)CC(Cl)CC,PVC,3.596884481603187,78.36700647739295,1.4142415413787248,998.2393618395906,357.64833047344996,25
CCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.5980884357850647,104.96265062939133,1.0979621681124287,2403.888738351474,49.53338542318586,100
COCC(C)CC(C)C,PP,2.1729672580821213,-8.92667044255656,0.880759011442193,794.8743519416009,139.75628128549354,25
OCC(c1ccccc1)CC(c1ccccc1)Br,Polystyrene,2.432643531342905,96.80324446380823,1.0558907633314578,2189.3519565892057,240.93952376990975,200
OCCCCCC(=O)NC(F)(F)F,Nylon-6,3.488101195033452,47.07687779735764,1.1357842193493375,4173.087702867226,456.31716103108437,25
SC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.3799385503392507,70.00955333423481,1.3528933774307943,1444.6380349577216,70.70423948657523,200
NC(=O)c1ccc(cc1)C(=O)OCCOS,PET,3.349946263389263,78.8574514929482,1.3649321675236055,3440.666102503598,147.34231148245937,200
FC(F)(F)CCCCCC#N,PE,2.2569526898504377,-124.82163216023012,0.8809143996765736,4232.4287669723135,400.44037327932926,100
CC(=O)CC(Cl)CC(Cl)CCC,PVC,3.5348390384889634,78.3973594774903,1.357124447736659,2638.8752804762184,379.3476330255383,25
OCC(C)CC(C)C,PP,2.241159400725898,-11.982351333030692,0.9402989153406137,703.0163556917535,468.5783099854295,300
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)Br,PMMA,3.086287068428074,109.33921215781793,1.1498498612502241,3290.5888877226466,322.7061434557792,25
OCCCCCC(F)(F)F,PE,2.2308204818964716,-115.3018488329443,0.9684578081431625,1797.0271046955736,369.53921374457894,200
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.972871414267036,109.94823173414224,1.1855614525690352,3602.2120415156664,325.2964947352688,200
CCCCCCCC,PE,2.211841432149083,-121.96049901937388,0.873081783456794,2465.228251545631,115.1464896815693,100
NCC(Cl)CC(Cl)Cl,PVC,3.500843871107554,80.31823855777934,1.3814581569035842,3982.727473869453,384.7307770869978,200
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOS,PET,3.324274282165376,76.71435547023079,1.407298575142799,802.1124139287562,317.60648612942333,300
CC(=O)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)ON,Polycarbonate,2.823771597914046,145.69173426738777,1.1656428828033365,774.3125025403519,254.34723838014185,100
COCCCCCCC,PE,2.119019149645987,-117.74284371728574,0.878449321882352,4711.729202152817,77.32988571852306,200
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OCl,Polycarbonate,2.9324537607662573,141.56165223538264,1.1694101692348777,4456.571985049899,82.53627785025529,300
CC(=O)c1ccc(cc1)C(=O)OCCOOC,PET,3.3064580278004327,71.56719191225821,1.3856864785357126,950.6003996615916,176.29229280970569,200
CCCC(Cl)CC(Cl)N,PVC,3.476556632556051,84.79978539890158,1.4383529836423707,1855.941609481769,387.394625633549,300
ClCCCCCC(=O)NO,Nylon-6,3.4179037852676606,45.577525619128245,1.1123742793569737,4623.560250713342,441.2274395139482,200
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.8096217056033335,145.62703053043504,1.1891448663586839,4086.3712636195937,394.13627430072535,200
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.9317340179191196,144.12249007579464,1.1509033149825323,1540.7444932157796,30.769254100574837,300
NCC(c1ccccc1)CC(c1ccccc1)Br,Polystyrene,2.415829897107046,103.43028718753735,1.0778615545625636,1796.1860542528239,67.01747272636433,100
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)N,PMMA,3.0858850810092373,103.31178244962132,1.2134944412652946,4531.565830891479,246.83415647590698,100
COCC(F)(F)CC(F)(F)S,PVDF,11.922889063794226,-31.48034964398409,1.8163682039421871,2989.393841920043,178.57821244698533,300
OCC(F)(F)CC(F)(F)O,PVDF,11.990723610840128,-33.07526210556081,1.8000175785803127,1314.3643237482088,430.4063490928353,300
SCCCCCOC,PE,2.2503926243149834,-119.59143363055048,0.8984540875111826,4536.485594478479,125.19758727152315,300
SC(F)(F)C(F)(F)CCC,PTFE,2.128505177577707,119.18664615061294,2.1748674662036174,4489.510611498253,57.7969063187615,300
CCCCC(C)CC(C)CC,PP,2.178191961593645,-13.500578230731053,0.8635396811704958,3188.6491849546915,278.0805022691176,300
OCC(F)(F)CC(F)(F)CCC,PVDF,12.063563185448833,-32.075748996648215,1.77913035326999,3670.0622961503764,48.34691376494939,300
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.041882583012265,106.4408685733664,1.169733388420654,519.8041485659776,228.82476358633198,25
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.568448449584232,104.73664073173339,1.0653404812003642,3472.0350732201614,268.71013033704713,25
BrCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.495698687628297,100.24910379954913,1.077572581402228,4898.77692858019,227.73941969273386,300
COCC(Cl)CC(Cl)S,PVC,3.54795400531323,75.75017307351543,1.4229780767043791,4320.402901811844,241.5096520065992,25
ClCC(C)(C(=O)OC)CC(C)(C(=O)OC)Br,PMMA,2.968729185145953,104.52750874270858,1.1805733687184354,4929.413053018275,119.42806819935085,100
FC(F)(F)CCCCCC(=O)NC(=O)O,Nylon-6,3.5952968263303475,50.08549358019158,1.1023768200819182,4762.080545735438,409.34610587385407,100
BrCC(C)CC(C)OC,PP,2.140262637007759,-8.791247064177409,0.9056186583574787,1516.331677015557,338.47878362324866,25
ClC(F)(F)C(F)(F)C#N,PTFE,2.1795722219278777,117.30958374734462,2.226031578621503,4435.21986808299,397.870568519391,25
OOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCC,Polycarbonate,2.922416450980379,146.50162891877966,1.2273300008009396,1968.6110575665912,460.02762946984154,200
FC(F)(F)CCCCCC(=O)NCl,Nylon-6,3.452863250466197,43.30083090932897,1.0936854138616852,1209.4095421046386,476.94379187215776,200
CCC(Cl)CC(Cl)CC,PVC,3.439037105963731,75.5794534453813,1.4449293523009257,2312.958238284333,418.719237081033,25
NC(F)(F)C(F)(F)O,PTFE,2.1915386816030846,118.75294483650849,2.1653577866947757,3995.0990435718063,82.4939875193086,100
COCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.416868978887662,95.6527723447866,1.007492169625947,3154.5173628092834,406.69380914041875,100
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,2.9044385902376306,105.07550494119442,1.1585769376485715,1804.1945851701105,464.2979028244002,100
CCCCCCCC(=O)NC(=O)O,Nylon-6,3.5922919179497086,45.11488154189407,1.1846716610689079,658.2812302592852,490.639035264739,25
CCCCC(Cl)CC(Cl)C(=O)O,PVC,3.489906448224704,81.40439212103641,1.3701534975392382,4496.264127566914,407.75866189743994,25
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.5277511111536874,97.4887972814788,1.001940615049402,2318.6954102597424,272.87837988356216,100
OCC(c1ccccc1)CC(c1ccccc1)N,Polystyrene,2.590693409905665,97.90656100081888,1.0542047424735501,4344.599999933804,335.4485980078024,100
NCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.5284610959386873,99.31896346495695,1.0226007060101194,2661.8999396540275,89.86719660521672,100
CC(=O)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.9990818123089,149.68991866376913,1.1721022193944168,3900.6342924091355,179.0263975918323,300
CCC(C)CC(C)CCC,PP,2.21876610960569,-13.739736582533734,0.8643718661455534,3618.929421183657,94.74252885661825,300
CCCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.5656388934075234,103.4965720244607,1.029303767443282,4790.391118940435,203.6065279711272,100
ClCC(C)CC(C)Cl,PP,2.2945950201763208,-8.577215958409356,0.9373658731981891,1607.2564121907146,249.59239640699155,100
BrCCCCCC(F)(F)F,PE,2.100246612502382,-119.91832644187124,0.9189502006507209,1998.9237245478703,221.35023987176032,300
CCC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.268376708330004,73.88393169482038,1.3311117710412061,4488.173006547131,488.89993074985847,25
CC(=O)CC(C)CC(C)S,PP,2.1460305790551883,-10.924823239423997,0.8825368772970185,4396.231793896212,342.53634507631017,25
CC(=O)CC(F)(F)CC(F)(F)C#N,PVDF,11.90313750545666,-31.015163642545232,1.8091858703601802,841.20444564085,364.5694281283964,300
ClCC(F)(F)CC(F)(F)C(=O)O,PVDF,11.95034012225379,-38.59793332328783,1.800614433630792,1257.2722219749046,153.1419316821909,300
OCCCCCCl,PE,2.1222766179038577,-115.51080555131499,0.8812187666060133,1656.8152162126169,99.490656569734,200
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.9702240141948013,104.93563681548954,1.168985853820529,4228.584251901448,101.92292786577221,300
NC(F)(F)C(F)(F)Br,PTFE,2.1558943969253894,111.05815885808056,2.235700271703255,3953.016024188606,432.0682639117289,100
BrC(F)(F)C(F)(F)C(=O)O,PTFE,2.147826448917283,112.15584471625938,2.1756286802487685,4711.588917522361,49.97894938243619,25
CCC(F)(F)CC(F)(F)S,PVDF,11.95611772410655,-36.69399445859022,1.7574245535218103,4153.415689344135,382.36393482110424,25
ClCC(c1ccccc1)CC(c1ccccc1)S,Polystyrene,2.4498045325935798,96.45860545635882,1.0146127875558568,1652.9256805224459,273.05638405426026,100
CC(=O)CC(C)CC(C)C(=O)O,PP,2.142455427768149,-6.05488502281219,0.914629076322856,1273.8215837166028,446.2293412935732,25
SCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.9118113551681097,101.57112332936201,1.2147869408529928,4227.049832891791,393.74177288640874,25
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)O,Polystyrene,2.43984488301414,104.47412993690463,1.0997761952794158,4185.095633690249,156.8591257171288,25
BrCC(C)CC(C)O,PP,2.2779558933079738,-5.913917534443581,0.9291451487807623,2574.191259828996,49.76546020771066,200
ClCC(c1ccccc1)CC(c1ccccc1)Br,Polystyrene,2.540002030813485,95.07348139064263,1.0355364432320238,3269.8251264116802,73.58102313544507,25
CCCCCCC(=O)NBr,Nylon-6,3.404893881898253,46.27712096526914,1.1551701901832918,2572.877013989721,126.60608189973796,300
SCC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.4311350394250226,101.86129310002782,1.0916433247928907,2546.4618161401713,50.71055959910523,200
c1ccccc1CCCCCN,PE,2.1825509702072776,-116.36280480091915,0.872205606731005,2452.667930646188,343.2233482889426,100
NCCCCCC(=O)NCC,Nylon-6,3.538848394735578,43.083286297934336,1.1701025110549712,3312.7744727845106,59.420221492967386,25
NC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.303456858864298,70.05648273570092,1.3876882736942602,529.7408389308198,463.9400676355878,100
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.0553452198094577,103.97220403524894,1.195844962145903,4590.831130459184,409.25646806137706,200
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)S,PMMA,3.026205628946609,101.53735279488842,1.1663796982164636,3759.620426792606,319.5175089341686,100
CC(=O)CCCCCC(F)(F)F,PE,2.2169175982336844,-122.87295194535542,0.9384936437123561,4226.194227776488,63.667117348215506,25
BrCCCCCBr,PE,2.2837587361805363,-120.45542569701342,0.9303424454333322,4930.922901279397,187.15267853320768,200
CC(=O)CC(c1ccccc1)CC(c1ccccc1)Br,Polystyrene,2.5279336620256707,101.90513132920705,1.0301290410606652,893.2445667352397,249.83139857617,25
ClCC(F)(F)CC(F)(F)Br,PVDF,12.049226711145861,-37.91354667444001,1.7798374547021798,3147.2084957228926,11.21418611994131,300
CCCC(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.2695344061321894,77.57372866546453,1.3765247335633828,4408.247716366444,370.11353850107264,25
BrCC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,2.977128282357027,107.90197519771664,1.2290445618313026,2869.5849919962516,231.35695984989616,25
COCCCCCC(=O)NC(=O)O,Nylon-6,3.599995404083539,49.62230263619521,1.1008128163751587,4545.254571496923,374.45032980039116,300
OC(=O)c1ccc(cc1)C(=O)OCCOO,PET,3.3122435045565575,70.2713995888418,1.4120711684111742,1385.4112741352335,395.1577956464633,25
CC(=O)CC(C)CC(C)S,PP,2.1352276598346163,-13.653079750766526,0.9360281886218941,1941.7874161878854,186.77175639394426,100
SCC(Cl)CC(Cl)CC,PVC,3.500744354603933,78.17909158756524,1.4387385941304158,1352.469571247599,117.77322401956644,25
CCCCCCCCC(=O)O,PE,2.1741844567724877,-116.70210256867587,0.9508251472064302,1927.125017702219,476.92070358417504,200
CC(=O)C(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.2169951298964725,77.26059169454194,1.3504104293441015,4006.0374866908264,353.33796864746836,300
CCCC(c1ccccc1)CC(c1ccccc1)N,Polystyrene,2.5815882813371407,102.6368839272353,1.0457329799439337,4799.403652783366,35.86385658535645,25
COCC(c1ccccc1)CC(c1ccccc1)Br,Polystyrene,2.58992707763535,102.66033406600413,1.0877175366378917,2838.1372590725164,417.8364590665913,200
ClCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.457717921541032,100.54944380711487,1.0950623515105182,1996.636137512259,225.3087348419887,300
c1ccccc1CC(C)CC(C)C(F)(F)F,PP,2.158509266801042,-9.79821940665645,0.8758493473901431,2690.043558989654,81.60634890133213,100
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOS,PET,3.295803691462784,72.57304764991365,1.3303494981109345,4850.319086024342,433.2857953074023,25
OCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.53211673510091,102.55026377500579,1.0037160661819358,2991.9294241935177,292.1798566825826,200
FC(F)(F)CC(Cl)CC(Cl)C(F)(F)F,PVC,3.4015899368602245,82.3016350205536,1.4488192120997185,2669.0889501780607,191.907859671303,300
CC(=O)CCCCCC(F)(F)F,PE,2.279406679779325,-124.7100049679553,0.8940828058041147,1143.5984382498575,390.6162909391871,25
OCC(c1ccccc1)CC(c1ccccc1)Br,Polystyrene,2.5946511980195304,103.64138676820532,1.0303645134538133,3538.2682237147214,238.83899513246777,300
CC(F)(F)C(F)(F)C(=O)O,PTFE,2.177719380761858,113.87853073598676,2.2345187627490994,3000.258590592116,13.731205069057799,100
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.860814343750389,148.461574758484,1.159525712302872,3549.6840182587366,177.65165416347642,300
OC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.2791985182760737,70.95898144800842,1.3864842350997908,2920.3088502456562,94.86657245026561,200
OCC(C)CC(C)Cl,PP,2.2734606081002364,-7.9215610559855225,0.9330019179159028,4891.538931655534,422.6557812032672,100
COCC(Cl)CC(Cl)C#N,PVC,3.5940403145139688,84.05902218817778,1.4470710161196212,2976.455775639377,48.296508543840254,300
CCCC(Cl)CC(Cl)CC,PVC,3.4449378949091747,83.46671050508243,1.389919530265779,658.0256499934997,89.35136942231928,100
c1ccccc1C(F)(F)C(F)(F)C(=O)O,PTFE,2.0915470373300153,110.20261128204139,2.174954817593872,1033.183635596607,116.22913140840792,25
c1ccccc1CC(Cl)CC(Cl)C,PVC,3.4746882637067316,81.20376349346817,1.3679653226814927,2899.3730175687247,364.15826430210467,200
