Material_Type,Temperature_C,Thickness_um,Dielectric_Constant,Dissipation_Factor,Theoretical_Breakdown_Strength_MVm
Polymer_Blend,211.68919818449524,2.237932892541015,7.523313373416974,0.018055488550750502,331.6022442188312
Nanocomposite,224.92318215707286,12.176223984899423,3.3759734269291464,0.005996173958645294,114.17281850631434
Alloy,135.36813599097047,11.32674035622413,5.9262763528955436,0.004082869000621858,61.46103271599597
Alloy,183.1562489655904,5.40738647179918,7.7752334478238865,0.011207024624874665,102.68569196518689
Nanocomposite,162.393885843259,5.453059663343229,9.498746570716236,0.035328197596916786,208.10458994684834
Alloy,195.95071528573416,5.529344383574916,7.07456959374563,0.035104080640560656,139.8078125563128
Polymer_Blend,212.89115403039546,10.715457136805323,2.1974032914634183,0.0432080672280745,105.0993514702199
Polymer_Blend,126.05730526674807,5.824304690872907,5.9976148775702685,0.03806454533202991,178.18136877600196
Polymer_Blend,126.1057348172427,6.034715815415744,3.223693113366622,0.02723928867579616,101.83661817209307
Alloy,106.54103139081599,6.896046920582988,2.3822364037993706,0.016317992312453785,162.04133744296598
Alloy,123.57775574966989,14.742617241544787,6.788085077452674,0.0012847632632197845,137.23634316323117
Alloy,136.02598444445033,7.9812792902378815,8.215375220083395,0.03270973658310193,98.30104330617438
Polymer_Blend,110.8777868649185,6.905879619181544,2.2884844439712344,0.015195946193127498,259.7249419044642
Alloy,153.353643235768,8.110298709377162,8.268714167724156,0.01325490498466798,82.94761172866309
Nanocomposite,201.2749442868347,11.349645563008998,7.65110303849207,0.04876645149793612,100.73134365351495
Polymer_Blend,218.96096916162256,13.487979558893802,8.01589510534689,0.009537769427906306,59.03239022125655
Alloy,151.87243942874505,14.880423611229054,3.9578269817256038,0.0025893022526204497,150.08313501592338
Alloy,112.57373469434417,8.318834972711485,5.148763643947433,0.04752012936441371,216.90825676804178
Alloy,213.90584892376125,7.981859441697427,2.9580066176577517,0.01599432938076529,74.13562713547316
Polymer_Blend,158.67755325544468,6.2940505867136265,3.911127601875732,0.020277582480411872,131.7464528456108
Alloy,137.71413925811092,12.128203990165488,4.422317371819441,0.004965810293227665,182.79513429865167
Nanocomposite,170.60364631710215,10.522620183977596,4.555493116294289,0.020799195508212732,110.59462699025931
Alloy,245.479641411115,6.723738676446368,3.4003191047744945,0.048638843247658964,45.69304217776314
Nanocomposite,155.8959754971929,8.741041860751919,3.509694384569147,0.03500696617406574,181.8161237265382
Nanocomposite,243.9179611580062,4.675670052707132,9.21176319833728,0.024217417396826785,138.27669034879327
Polymer_Blend,137.97537395196895,11.021917432202702,8.271148918524847,0.0160661106546053,89.22981031806539
Alloy,115.83171400283501,5.277606112475853,4.755821627931499,0.018936154004771055,241.37979417686057
Polymer_Blend,123.57682045035887,6.544098897293274,9.581148315847685,0.030950179348049726,238.87676951559862
Nanocomposite,216.06726097632608,2.885541548992473,3.9113817023385913,0.013468053067660173,86.67693265935515
Polymer_Blend,180.64196746733398,4.858315693348461,5.2545636276004055,0.008445428749264804,129.20658006508194
Polymer_Blend,187.28833755745907,4.533473160723468,8.508202491476565,0.03511520502323876,168.0454108657792
Nanocomposite,245.15625952782818,11.558986885602616,5.543090961629013,0.04360401907882362,123.39799224680385
Polymer_Blend,175.7256055778447,11.028081249717587,3.877002583265168,0.045175406512619865,128.0058238832828
Alloy,117.5531333416759,8.995869515113956,4.948283740971907,0.042229508062022504,221.9335314935851
Polymer_Blend,207.7772851539988,7.031734649106901,6.005768578997452,0.026999384403296044,95.82911190678254
Nanocomposite,131.17770461044645,13.562370554638564,6.965155069282699,0.03965271748120012,62.7915098790266
Nanocomposite,187.2307022203628,13.493083520400933,5.244851996652186,0.04639143085660194,91.76906800579076
Polymer_Blend,228.15681481929926,9.836857251586782,5.450434648959794,0.0021447668907495767,89.11538603482467
Alloy,171.5621613148897,10.55332458530485,4.111548902411402,0.02119281266770141,87.78877059499038
Polymer_Blend,147.14276513523922,12.353859173973383,6.2827783873392935,0.01100214849893955,82.54795040200811
Alloy,186.3319880810565,11.396074462076088,3.755649870156371,0.04984167048580163,149.56173193789164
Alloy,119.0426936923171,4.92371926843855,8.940209744864607,0.04654873447202554,251.837380279899
Nanocomposite,146.1346084416638,8.543689122050045,7.978936562130412,0.04030711160272335,156.14839830574917
Polymer_Blend,175.6214180290565,3.974516748122413,5.282231907313473,0.015498110451182115,100.87175945698975
Polymer_Blend,138.12267454318587,12.521951095376474,7.977822776262782,0.0476530109627114,153.59202610743807
Alloy,105.88871822834942,10.496499230038223,2.055967534474984,0.0024332715630450696,137.65257249483517
Alloy,187.77114691327876,14.728185827204253,4.7559137811391725,0.010213945619361207,82.92189181733337
Polymer_Blend,160.18710472169232,3.774625923674006,5.5224091851743085,0.031226813957315396,246.25222278423087
Polymer_Blend,158.59153891522448,8.631919900754255,5.758388060365578,0.03985732889085711,143.5611494069583
Polymer_Blend,249.52191938469625,11.412134397397885,7.989851821682711,0.044297911802662945,55.26323838700029
Nanocomposite,116.76760478304399,13.27545032296607,9.70245942049371,0.01572492192436168,152.80068291900952
Polymer_Blend,123.12634567093147,13.094170506104351,5.039977043542424,0.020149425452408897,132.78485367803063
Polymer_Blend,231.43927262266848,4.62599298556253,4.804798796222998,0.023286542695733575,166.4363350348607
Nanocomposite,119.53924885810719,14.77017220257829,6.884121812643169,0.0023217171081618302,163.7537356276901
Polymer_Blend,237.64342481216758,14.757456239345993,4.250028913532631,0.04333449339955301,103.11822391230878
Alloy,200.79412919263132,14.597762421810454,3.130802670521514,0.0175594723539229,93.46807252452258
Polymer_Blend,179.22443573857944,9.976966526042776,9.692326963937589,0.010764644234012896,88.20152946093411
Nanocomposite,141.76010222942068,12.815158360159902,8.476239654472177,0.021050656091897695,107.91609681762817
Alloy,153.9210223107008,2.9884369001104583,9.667996424193023,0.03581760537005221,360.7121552536437
Nanocomposite,223.8931854870145,5.320985417205481,3.7426630294713332,0.043674863390296734,203.48049940883746
Polymer_Blend,108.62568223778962,3.1959467060695816,2.1424737197573647,0.011553446844565506,323.89503217606415
Alloy,215.2822910509381,8.572289321549938,5.498092605904851,0.009458035384734394,137.38501635144294
Alloy,224.17310280356122,14.541492073645047,9.468871703932649,0.04724536542319682,76.60476775959582
Polymer_Blend,205.89503633254805,10.439219753018667,3.1066027109740713,0.02799375793901482,113.95646358532126
Polymer_Blend,108.17569971102651,7.996277521298131,2.937484182676787,0.018922828930604253,128.48604724706445
Polymer_Blend,211.3982380547011,12.30686456712513,2.5516222739667365,0.010766653298142019,78.51341215303732
Nanocomposite,208.47458486592416,9.154370645922832,8.120143991455798,0.049767143287723505,148.87798375357647
Alloy,101.96408140493826,7.94941967035514,8.287412270668312,0.03624003006748602,184.13401838584323
Alloy,233.84250479318382,10.181266353238705,7.563008445307712,0.011676380100681095,130.75533402309267
Alloy,119.8293737990079,8.653408929254114,2.4263347609786887,0.005471712796530491,221.8162408675247
Alloy,244.11732580330718,10.340087761108585,7.78630668652163,0.010764834854444048,126.05880364046442
Polymer_Blend,110.61558716412848,12.434281269808391,5.589030467693497,0.013139387591471326,171.33310361252822
Polymer_Blend,135.70741432839273,8.01144065009297,3.2631553754928397,0.006443196813818543,189.57963029239585
Alloy,203.5363286979479,7.395276233229544,4.361008083876817,0.012252917164973096,199.08473077262215
Polymer_Blend,120.58619717153343,9.262651984397362,6.0091747194636875,0.006722205541713613,169.1170635247102
Nanocomposite,127.74513354713515,13.761797243441174,4.6372117781574484,0.01950885334344157,97.12275586658818
Nanocomposite,101.67574654855868,7.49876968886583,9.757993813932739,0.024823567699322258,230.56245302414155
Polymer_Blend,223.9720113704926,13.020746359839913,5.797933933657594,0.023308963656464985,72.95933448214583
Alloy,105.64259510938219,10.023117317558803,4.977204082017149,0.04163129334910417,187.89094267608738
Polymer_Blend,194.8859523591243,2.1611629057032005,7.385323431744293,0.013445773930400858,168.8370510020836
Nanocomposite,187.34609923433715,8.190633430116616,7.204360454847318,0.044467597370528966,118.38857333377716
Nanocomposite,176.68603908306898,4.736960563422133,2.0195142432421394,0.045498018107911306,161.28562082240583
Nanocomposite,156.27365872519374,3.954762680982068,6.947789586405944,0.04803018588817856,219.0838303681681
Polymer_Blend,144.93438466831145,5.047692522185865,3.9501517981522696,0.009868178460359357,267.08932684841034
Polymer_Blend,243.5421287141663,11.261451512986918,5.001869132703373,0.013041806165533194,41.43681147361796
Polymer_Blend,217.80374130972842,10.155975423691554,7.650791125878754,0.03156778159051295,82.06408703841929
Polymer_Blend,238.40988979988472,8.979090668316667,6.459089768085566,0.007903690027049357,96.87944425384384
Polymer_Blend,210.0846929139209,8.438491025459317,4.949241153240775,0.005195445186484801,109.49813374518435
Polymer_Blend,224.35133817820264,7.059314075749757,3.3392828146969924,0.004611163389540939,100.67758943095414
Nanocomposite,244.6263132803413,13.525382639952571,6.043857497982025,0.030701332098646193,130.54863585723797
Polymer_Blend,168.04668349199102,14.121905094861852,4.554928188057626,0.04042922895848934,116.6086376152672
Polymer_Blend,236.0344410131822,11.937691367991793,9.3034224672646,0.013685397470300245,60.39051414595558
Nanocomposite,106.46112440349901,5.746919104480404,6.274773122312405,0.04674316046916364,252.11085459951354
Alloy,116.18082028688812,13.88023307161262,8.9277119533633,0.039804839887053495,189.51179980166808
Alloy,173.55615027180315,12.648759898235664,5.121448227868091,0.004795559862888492,110.0064509406523
Alloy,168.09598757920034,3.6123437556748055,8.619497310303684,0.020957853297715923,255.11219871835615
Nanocomposite,165.73196200588285,6.441808160037797,2.452295217376629,0.00433272843567868,120.16740858919461
Alloy,180.5787477663082,6.258877172278236,4.38495220454412,0.04584451373188125,222.05690837466605
Alloy,180.75591892584765,11.49060815521296,2.625407464357595,0.03739730507915962,77.24425885130307
Alloy,230.58471074539415,8.810681287669532,2.2532014457189913,0.03464071138738114,115.17038753786309
Polymer_Blend,151.88692190180086,5.469499596516416,9.350897962584952,0.03445239048409572,115.1603673469901
Polymer_Blend,147.43614335403365,5.000330019982719,7.734949955197439,0.014973942592891434,238.3019499239249
Polymer_Blend,205.28428589428745,7.947565560305848,7.000880515747765,0.046743418604834726,153.02764963103436
Polymer_Blend,197.2715406490099,10.657441386896652,6.259942475294664,0.04621605625279935,71.9810228133057
Alloy,224.47704760349978,8.61343714340029,6.556432289734736,0.03723495165933731,87.69200377562974
Polymer_Blend,146.3917190417111,5.393435621151375,7.109523051091628,0.02397758014651786,244.7432866161994
Polymer_Blend,100.95913243805302,10.05980592256288,8.612638357920826,0.003308670808745044,83.74065770853085
Polymer_Blend,241.60955261288763,14.985860000310634,6.775108446364226,0.002387256156714748,77.98954973792425
Nanocomposite,106.6338090607762,4.296693766315142,7.988646104887059,0.007768582313269522,244.06447955596627
Polymer_Blend,202.00194150406992,8.869194483896457,4.247824414637879,0.030192469990959824,159.40715617288404
Alloy,148.27479876786668,6.883529689629651,9.814093902531777,0.040106869581030005,180.22376541773392
Nanocomposite,163.52995830863696,4.839406472439224,2.2551776674962314,0.04747482225340734,234.2453263963564
Polymer_Blend,225.70491661138973,13.381398978842917,5.092612762218524,0.009592741884531193,35.698894949564114
Alloy,162.93692316077883,14.451016532504825,9.056396412029631,0.014500866159011756,85.93546352411842
Polymer_Blend,121.65572921550334,6.552545173078738,3.4441837014895214,0.0036509140656663377,117.16178379583066
Polymer_Blend,213.16526274030846,6.51477755685965,3.1307047434692636,0.0494633111771631,129.3032103871947
Alloy,103.03172755900594,3.192907107030018,4.923446135199308,0.039264838881342586,269.7023441810253
Nanocomposite,141.20994826508428,10.0307918056855,5.42555760413462,0.024554992330311345,135.66465378124403
Polymer_Blend,180.71104178374117,2.3450896397125356,9.467152485293822,0.029202702409819828,392.82685777644247
Alloy,165.66455432719602,8.450735442233203,8.688956277670568,0.028546546155321505,163.74467811625343
Polymer_Blend,193.0342508519728,3.9865889248330073,5.712717101524113,0.013463676904014368,141.3095876143229
Alloy,157.20215390707142,10.740137700487978,9.783800807052824,0.01008414402037756,168.46100151735874
Alloy,158.58770684442192,14.075831223690747,7.138227233272515,0.015551810114484466,148.8119864062954
Alloy,152.29858901561974,3.1541749494989055,8.989269855855131,0.013110523940011345,305.99548195935705
Alloy,233.0905703399328,12.110626250525348,3.9684558438946036,0.02831887640335369,46.918226619777386
Polymer_Blend,102.5944766641252,12.79738533607346,5.911712594399862,0.01610193748615299,148.7239884299429
Alloy,240.94629510127007,4.290681993457853,2.2377377068514663,0.03671829478916813,173.62526245494814
Alloy,153.7332512802591,13.994349921216548,2.0710415461315907,0.028829046909994747,103.15111268745213
Alloy,154.7324133535461,10.071931912054822,7.643625767515716,0.02708092450528832,147.4089158083755
Polymer_Blend,208.88392720747254,8.954180239537825,2.9463489797248057,0.047613394587373084,85.78773075471013
Polymer_Blend,158.2415108088791,10.728362562171027,6.382465896886541,0.016798067233635743,79.27751763414436
Polymer_Blend,192.49672331518406,5.745418751120601,7.56805985768016,0.03212822329875646,163.07800981079768
Polymer_Blend,235.54460186292118,2.330341267505861,2.257876689837114,0.0010024807243440034,154.01476842312275
Polymer_Blend,226.92970712889542,7.746665907347111,5.589931193165456,0.03710925871658619,78.55694756287097
Polymer_Blend,177.3050016413767,11.663503248165242,7.473215495886718,0.0256246525218213,99.05700190756187
Alloy,207.49781918688095,13.942455104090067,9.1178479028388,0.011210862906938526,124.14211002961072
Polymer_Blend,158.86521176580882,7.591349624874477,4.393840804813252,0.0010740172650022424,142.56998936275096
Nanocomposite,216.40662352462795,5.427419990822679,9.793732237474643,0.03564025423618394,184.30616569933633
Alloy,125.52751551244215,3.706841536139117,8.756331997277579,0.03347233447397812,187.52732880915983
Alloy,106.84476721533639,14.16142635205608,7.205080576654835,0.033604948707498784,84.40591723779531
Polymer_Blend,181.10990138781366,5.002285986422061,5.135404057969049,0.022435286332902597,94.73361176437896
Polymer_Blend,132.30080272097013,13.843926020589155,7.688883009595989,0.03232556896272749,117.92263497348138
Alloy,209.3088914294744,4.3888306463015265,8.529546152562826,0.028995404715196953,175.09941276326816
Nanocomposite,115.1985263042947,2.235725609145641,4.426398999092458,0.012705857185952164,369.3873654017393
Polymer_Blend,101.27427072528762,4.914864230522782,9.942640519256233,0.026419634031953004,195.20624599950165
Alloy,201.35550246127886,8.406263979443878,9.268954958037112,0.026215046936325866,141.4321972568546
Alloy,175.11991568772498,6.533164935776854,5.884011522743381,0.04135752152343532,203.93768912021292
Alloy,242.80231102452754,13.800369575596827,7.782639326203162,0.022240962110866066,66.25728423487148
Polymer_Blend,137.12284117953936,9.086098977466099,6.192071156950255,0.022368186352547576,166.69987941340926
Alloy,118.48841762509176,3.5310033182600034,8.08744441757621,0.049235819092466,244.0479152773116
Polymer_Blend,103.46592727275389,10.129315826134594,8.61585763102385,0.04482872977008773,116.81891274989732
Nanocomposite,166.63710234180814,7.0563090670239985,2.18578044125634,0.012872013512143347,162.51008519776607
Polymer_Blend,115.12253280938666,10.82623749023185,2.633056237605194,0.04560436163876469,89.19864319851888
Polymer_Blend,216.34651574944075,12.220297055347082,4.691739327013816,0.007760366160955607,87.0541186576137
Nanocomposite,110.79786915784011,14.812168784566154,9.340909061058795,0.042816161878260026,157.82444438447692
Polymer_Blend,238.11322156754972,9.496398764147415,5.186188665147117,0.009982845459770847,93.39427176990397
Polymer_Blend,181.12808848630925,6.767758714789762,9.100097721615395,0.02185456409601984,104.34749332016514
Polymer_Blend,204.45579234152623,7.636804569200578,5.699471301054023,0.04921215993214864,62.41417175134577
Polymer_Blend,119.6375658707162,7.234082671560394,4.310823362492587,0.005755397891059287,245.6413575319465
Polymer_Blend,113.42579886769721,7.856985316757485,9.205161464499962,0.04214960317843226,117.33454452548506
Polymer_Blend,153.05256647758142,2.3907626917346816,6.48536615134942,0.025241963526855322,240.3705810836012
Alloy,178.06518089067114,5.2152671033839955,4.8838743602403305,0.006438576922980409,184.53967040907023
Alloy,186.3252926994442,14.840890458081855,2.3552560290225344,0.04767207757614514,87.60952017082916
Polymer_Blend,149.46826874345427,14.064188852651046,2.887465059585791,0.027912337038822073,118.64533969083024
Alloy,140.89934427765075,2.6277565764673043,3.114482621132244,0.04415141007429244,180.3260504368402
Polymer_Blend,247.21158134867494,14.73455140967867,4.91869032328485,0.04358624015735079,131.45086428246125
Nanocomposite,140.89928799159824,12.29540411427199,6.858663645954752,0.0017170945640941951,65.6534444576068
Polymer_Blend,120.6887362426871,2.035712639788292,4.460720915375439,0.013977194474725958,267.23331517171624
Alloy,153.91894965800077,13.875026217780077,2.5242210701184016,0.017509157401044473,86.91564664296428
Polymer_Blend,145.58069715714947,14.484800007079949,4.11846989853867,0.027208338231533753,128.05133456121433
Alloy,163.26028015086985,10.173854234882144,5.269453207196881,0.004521434482212955,142.9739431468746
Polymer_Blend,193.55706045592632,12.248277023110413,9.938159429378633,0.020059378018154807,117.16477442533508
Alloy,190.4721899873959,6.3229115202840065,5.143895238007509,0.04091726805753174,150.71785496019578
Polymer_Blend,204.74348281227788,9.440176400135895,2.7135633499795517,0.009486364635356064,154.4085847790512
Nanocomposite,123.5027605921123,11.510149338795529,6.648918515791467,0.03536254725424276,137.61592656252094
Alloy,106.89165459909673,9.296391605524331,9.357120581010317,0.023556141059976415,146.50352870871077
Alloy,218.62146995926804,5.9598659571330455,8.293565590894001,0.004464550825927754,125.21917117772297
Nanocomposite,132.572895941143,10.439603526959258,8.689746473497893,0.009691329215818782,98.39736752998986
Nanocomposite,147.34975058345069,12.899446032643974,9.425854368818644,0.007910505854958876,166.24222764004267
Polymer_Blend,168.35195716137073,12.868106793084173,7.092348027084304,0.0313661744696189,138.05419003564145
Polymer_Blend,207.44595525159576,3.7182225700942544,9.95938184522799,0.005278895545258265,108.7595816828084
Polymer_Blend,124.53766450990045,7.790470350363876,2.2662525590372065,0.04132929225809716,204.19639087790185
Polymer_Blend,235.3603397476419,2.503609899235327,8.678717409148497,0.04052629741590796,189.8933835679511
Alloy,148.22910012873047,10.225966377679635,8.856085356178093,0.004923037858918339,159.05745391956745
Nanocomposite,247.39940392586013,5.14810879293678,9.33360312609572,0.044521662688778996,197.0173957673352
Nanocomposite,142.8118844482937,14.094612894535365,5.8253556610867925,0.04799888045813374,83.08293248848123
Alloy,208.8479523627371,10.037327255677324,8.3020473889648,0.0031299368108810093,83.20659783860596
Alloy,156.50036680032537,7.208028991650865,3.5606431929694384,0.047566148838704754,184.03729454422114
Nanocomposite,225.4881603810879,11.50902146059693,6.825041801425715,0.014693646300094607,62.470753652610924
Nanocomposite,169.36098886353977,4.696092036952214,4.869161218907691,0.03357333509935634,211.384168468133
Polymer_Blend,230.57978289201859,3.188613476161787,6.769389205295804,0.00956597156561137,224.0030486815087
Alloy,213.09079377572638,3.135959900068814,7.404484057266402,0.04105533663062556,183.18430689987716
Nanocomposite,187.9042893709601,9.576467078022093,4.776549333969431,0.04225375373646078,72.91721992091007
Polymer_Blend,137.4984894486716,13.555291093764014,3.729906394422976,0.04893872885462827,176.28529181924932
Polymer_Blend,138.98015785913654,4.895855362164741,4.573503270874678,0.049634139646370805,199.79067455167245
Nanocomposite,248.71331373005162,11.88062901489479,7.311657960859541,0.004717027681025375,115.15870082350605
Nanocomposite,238.8081995449874,2.489105833887847,7.414993869382484,0.033240216462625656,111.28956546347713
Nanocomposite,120.76275846355973,6.593420951569544,7.930535488192791,0.01437926268046233,280.71742024138115
Alloy,130.60967741187602,10.498314624254903,3.012292868581648,0.007153311495926114,91.21698722185148
Polymer_Blend,116.02215793615409,12.741257313523006,8.548139122035693,0.008290975517039806,93.88001592761465
Polymer_Blend,130.20066977781127,14.261493145575129,7.505182412327644,0.04688542470749186,103.6326423255091
Alloy,143.5356367328438,10.2234147444683,2.2440406135251134,0.03449881267892191,140.67466070206925
Alloy,225.64403976628154,8.014765023308584,4.684782795480406,0.0034725865974830155,100.11094730289416
Alloy,114.27733764892956,2.78827309623318,5.733690047251817,0.04922727382915854,220.41798455715306
Alloy,232.31808490039367,5.583419408935827,4.884939923094518,0.04058279958167502,116.45288965219915
Polymer_Blend,245.7895197140425,14.000453475684496,2.939335105667305,0.016149785976885527,99.23154841317552
Alloy,142.2610102619709,9.577655060042751,3.6587702760400562,0.02407246798667933,103.97454769903325
Polymer_Blend,168.43507686131514,6.454804748118809,2.1964911592810603,0.03660222298090007,146.16719196569093
Polymer_Blend,179.39925604360508,5.234619353398049,2.7446172908205027,0.034125572206132875,138.42685422671366
Polymer_Blend,130.85339992860088,3.477541359939529,4.130400941796358,0.023690964041897553,178.90433705130292
Polymer_Blend,209.73645684051226,11.770864720663273,8.559762125085845,0.02610710513425428,52.606537350254015
Nanocomposite,186.99981993834515,7.360889774998014,6.213100079497602,0.0031171763404051938,170.336378745677
Polymer_Blend,116.82660325142173,14.17514174988292,5.395983125528848,0.02553102897986048,137.3561807463686
Polymer_Blend,234.3973468946526,7.907092245543517,7.297303551668392,0.017672097694477786,98.06565664024848
Alloy,145.32890381339712,12.638895326753918,6.332084482600042,0.01496750882327286,90.67534543215255
Alloy,123.43709751570665,3.693089102169538,3.05211141404501,0.014211498813641112,130.57777321311036
Polymer_Blend,247.2781602460605,3.961799154597288,3.7809869105935165,0.03279839797046597,130.33771354200312
Polymer_Blend,115.4363495517546,5.551754891647667,3.780178887924861,0.02203362341534461,207.12383605489575
Polymer_Blend,108.95450269575556,4.48605057261522,6.799620100898737,0.0218643180129683,137.18511135221232
Alloy,135.63295102452315,14.697627634339447,5.6929949295147715,0.008800162576222459,164.17811063212278
Polymer_Blend,147.8897376095274,12.505842758529642,5.100680500486829,0.048131314843937234,115.48675855452666
Polymer_Blend,165.07039992260525,6.529359164120899,6.453113383054304,0.011972383920077018,110.87817351245407
Polymer_Blend,202.77553270817666,8.75770104323714,9.760926286260457,0.02089935112343845,82.17070090464125
Alloy,154.85700763448557,8.932225517986964,4.513547648447014,0.010320033444807211,105.21776052760013
Polymer_Blend,183.90004160544697,9.893717714957072,6.161563469068138,0.03545399976706825,151.68073376920725
Nanocomposite,100.87171384450444,3.3470177218274717,5.842960125152925,0.022370308576581864,257.599183741813
Polymer_Blend,157.73495227782888,6.536742145234929,7.733144253966758,0.021268847011886978,201.57322464664682
Alloy,241.7453013135222,3.117087393023823,7.842322143863329,0.04387964938406429,156.92177437786424
Polymer_Blend,216.22700584975257,13.947847842713582,7.832565771304324,0.03821451263987921,91.8204238742026
Polymer_Blend,211.12008536748021,7.24490035693121,3.6121566395099585,0.026473877591569866,121.52810886789442
Polymer_Blend,145.67739647440305,11.451221575182025,5.592745090889502,0.02396092979801572,128.50366822854235
Nanocomposite,173.2264259761539,13.97074332355498,8.4893975282331,0.04803516849205573,68.28931918662543
Nanocomposite,226.67852534320136,6.022685238980369,5.05224136432515,0.04786664606987061,84.64642241574639
Polymer_Blend,232.02335046392574,3.1420395403388173,9.874040938319432,0.035533772527584495,181.6838436835179
Polymer_Blend,206.58145439366945,6.370811183782004,4.918293934337593,0.038247248397835214,188.3128814938038
Nanocomposite,168.48121466038867,10.722838049933674,5.981334618735746,0.04505555249953698,77.41488124780454
Alloy,110.97475678673959,8.497367064534359,5.796204758420375,0.048251129037666145,183.13222187583017
Polymer_Blend,117.9029962828226,2.9743963818213794,5.46931041975394,0.005031463547270343,237.43692911851122
Polymer_Blend,100.04393827373693,2.9125510778262544,8.765050946556972,0.04986960279105851,348.9369330638708
Alloy,153.87996542544008,11.094300867053983,3.2422019003841083,0.03544808853350054,156.97129452857538
Alloy,103.50759452493955,11.575089407312099,6.541317651311864,0.030044497855389755,84.79038381313205
Alloy,165.25326860901833,3.4236011522699066,6.948812618843389,0.02124518914101799,250.00380949396907
Nanocomposite,189.63124348261627,12.331332600330896,8.809770464554965,0.017483104790615836,74.46686561340647
Polymer_Blend,189.3820210567407,6.4922685693046756,6.8736012794088674,0.04040630021767489,103.16410440547864
Polymer_Blend,183.29462773014228,2.8867187957859883,9.680162782302245,0.03306731777078401,198.65698928906866
Polymer_Blend,133.92562912336106,6.340193508586833,8.977341698087432,0.010834553272253206,182.93096869921462
Polymer_Blend,177.8783352533472,11.496176414353648,4.789919586821852,0.030885640819566296,88.56536487493972
Polymer_Blend,246.97538956255696,10.52511710806908,8.879251562326676,0.007917138984351804,60.36215021756798
Polymer_Blend,166.69266805386172,8.2591214061799,9.667822512747644,0.025346866498800302,114.43781220919195
Polymer_Blend,231.17375295175398,5.635484839686619,4.057577447396691,0.029589424253897774,111.9623847413682
Alloy,157.2108161742915,7.4331053748065985,6.881670453315268,0.03214851946645758,111.41739903076873
Polymer_Blend,193.45666567220593,6.960938846797419,4.254431298737084,0.008117847296448325,104.09166550799245
Polymer_Blend,172.2758359869265,7.070295413993136,7.1965382326577405,0.005684327903887747,210.35486153351462
Alloy,203.29337145425035,8.366008355381041,2.749142436376175,0.013676700132792534,146.19438221169912
Alloy,234.60667594133713,7.9186898898572995,7.87350417495246,0.030744461775576062,190.0532176874154
Alloy,166.13511238098664,3.3320957743489803,5.358558628762743,0.04665245788457522,132.53569238463257
Nanocomposite,213.60991873894568,5.772204360355044,6.698457429411494,0.03917705301411733,106.18094259593911
Alloy,232.38094748031747,3.678420846505633,2.206899220187985,0.037539815733448945,158.37483488251232
Polymer_Blend,218.431681931485,9.827250789628888,7.563531641682626,0.01718138488332808,145.50263882638578
Polymer_Blend,103.68339983136887,7.496595222298794,5.967930833081947,0.006473661608982769,180.2788181544317
Alloy,100.02844802773664,10.735034203179655,7.002008061502736,0.044705030899892355,94.77666944383682
Polymer_Blend,232.4439514972361,3.1388416238985934,4.525343779009392,0.02554182174581481,213.7114430976981
Polymer_Blend,209.39701185276684,6.483817946090251,3.166561387371315,0.005925031464008348,128.65592569867255
Polymer_Blend,243.71980482556145,4.344572581003142,5.483431535969136,0.02721346777574178,138.23376759213608
Polymer_Blend,143.8723591052454,3.1971402886684532,9.551832970290906,0.034095101890597564,224.7329982614512
Polymer_Blend,218.19523790726873,12.0548081283708,3.8223522132304426,0.016675101450514585,44.245479965635575
Polymer_Blend,220.2283115676455,3.7021760772973686,7.406712096282013,0.0014531976524981558,160.51795616631276
Nanocomposite,228.5989734621532,4.273893934952342,2.398748352276331,0.031458741145240346,201.40622510105024
Nanocomposite,203.80418705522425,6.768110083251982,7.744798282135427,0.002964680403044765,149.41770871810286
Polymer_Blend,120.74619886259075,5.805916271409272,3.9074974944119445,0.022206871252688175,109.15050023296953
Nanocomposite,202.14141092863906,13.957642948911943,5.61213648183466,0.04141398617821551,61.28071237266455
Polymer_Blend,190.6725542256613,14.85240365436409,4.9420248047581925,0.04994353398478153,62.92369190048563
Nanocomposite,150.05081387731065,7.49120911793161,2.902722746538844,0.019144842785224207,232.56942875988503
Nanocomposite,131.29202376009476,4.614752843035204,4.764655620094206,0.0019862193985096576,263.55657152791366
Polymer_Blend,232.7649916470298,8.475451921806787,4.800999666345485,0.025152251994999833,111.07977476278825
Alloy,121.29197424402847,8.443691848566191,6.176845112238013,0.01453749447416762,234.7785684762528
Nanocomposite,163.32968450409362,8.05850231282989,9.7788122635199,0.04474597566587043,117.14003513482604
Nanocomposite,193.41977840585815,2.2643709750916647,5.760140180085043,0.035863654366057006,287.84304770655393
Nanocomposite,245.76946471232705,3.6689004080779295,9.31540924506107,0.020811840171491673,123.32459177148415
Alloy,200.64645286167337,3.833111653364832,5.692461268500443,0.03833938331499031,289.3932071739977
Polymer_Blend,145.73172983822855,6.5728943204165535,2.8603464069995157,0.017719087577223694,207.50543999774263
Nanocomposite,109.09929014989868,9.550242295671472,3.8412231622075215,0.026566415670575706,146.92530247781448
Alloy,147.65546842700883,13.41196585453646,5.260141408460802,0.04621647871015935,87.68714902134832
Alloy,143.91798389704672,4.903630438891565,4.602950183761478,0.010807706045614443,135.32488653921263
Polymer_Blend,222.86192227206135,12.0256007515327,8.926634300259934,0.0163398420934286,73.75583788259193
